16962;1448;4 кв. 2012;1541;мкр. 30;г. Балашиха, мкр. 30, корп. 10;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;10;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;П-44Т;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;16812;99999;2851,2;8294,4;5666,4;99999;99999;99999;;99999;99999;99999;99999;39,6;39,2;40;101010;101010;57,6;51,7;63,4;101010;101010;78,7;78,1;79,2;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;Станция «Лобня»;Алтуфьево;;;;;;;;
16963;1449;4 кв. 2012;1542;мкр. 30;г. Балашиха, мкр. 30, корп. 11;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;11;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;И-155;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;18270;99999;3085,2;9064,8;6120;99999;99999;99999;;99999;99999;99999;99999;42,9;40;45,7;101010;101010;63;62;63,9;101010;101010;85;85;85;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;0;0;;;;;;;;
16964;1450;4 кв. 2012;1543;мкр. 30;г. Балашиха, мкр. 30, корп. 12;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;12;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;П-111М;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;16532,6;99999;3098,9;8266,3;5167,4;99999;99999;99999;;99999;99999;99999;99999;43;43;43;101010;101010;57,4;56;58,9;101010;101010;71,8;71,8;71,8;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;Станция «Химки»;Планерная, Речной вокзал;;;;;;;;
16965;1451;4 кв. 2012;1544;мкр. 30;г. Балашиха, мкр. 30, корп. 13;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;13;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;П-44Т;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;16812;99999;2851,2;8294,4;5666,4;99999;99999;99999;;99999;99999;99999;99999;39,6;39,2;40;101010;101010;57,6;51,7;63,4;101010;101010;78,7;78,1;79,2;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;Станция «Химки»;Планерная, Речной вокзал;;;;;;;;
16966;1452;4 кв. 2012;1545;мкр. 30;г. Балашиха, мкр. 30, корп. 14;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;14;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;И-155;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;18270;99999;3085,2;9064,8;6120;99999;99999;99999;;99999;99999;99999;99999;42,9;40;45,7;101010;101010;63;62;63,9;101010;101010;85;85;85;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;Станция «Тайнинская»;Медведково ;;;;;;;;
16967;1453;4 кв. 2012;1546;мкр. 30;г. Балашиха, мкр. 30, корп. 15;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;15;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;П-111М;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;16532,6;99999;3098,9;8266,3;5167,4;99999;99999;99999;;99999;99999;99999;99999;43;43;43;101010;101010;57,4;56;58,9;101010;101010;71,8;71,8;71,8;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;Станция «Тайнинская»;Медведково ;;;;;;;;
16968;1454;4 кв. 2012;1547;мкр. 30;г. Балашиха, мкр. 30, корп. 16;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;16;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;П-44Т;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;16812;99999;2851,2;8294,4;5666,4;99999;99999;99999;;99999;99999;99999;99999;39,6;39,2;40;101010;101010;57,6;51,7;63,4;101010;101010;78,7;78,1;79,2;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;0;0;;;;;;;;
16969;1455;4 кв. 2012;1548;мкр. 30;г. Балашиха, мкр. 30, корп. 17;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;17;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;И-155;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;18270;99999;3085,2;9064,8;6120;99999;99999;99999;;99999;99999;99999;99999;42,9;40;45,7;101010;101010;63;62;63,9;101010;101010;85;85;85;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;Станция «Балашиха»;Щёлковская;;;;;;;;
16970;1456;4 кв. 2012;1549;мкр. 30;г. Балашиха, мкр. 30, корп. 18;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;18;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;П-111М;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;16532,6;99999;3098,9;8266,3;5167,4;99999;99999;99999;;99999;99999;99999;99999;43;43;43;101010;101010;57,4;56;58,9;101010;101010;71,8;71,8;71,8;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;Станция «Апрелевка»;Тёплый Стан;;;;;;;;
16971;1457;4 кв. 2012;1550;мкр. 30;г. Балашиха, мкр. 30, корп. 19;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;19;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;П-44Т;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;16812;99999;2851,2;8294,4;5666,4;99999;99999;99999;;99999;99999;99999;99999;39,6;39,2;40;101010;101010;57,6;51,7;63,4;101010;101010;78,7;78,1;79,2;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;0;0;;;;;;;;
16972;1458;4 кв. 2012;1551;мкр. 30;г. Балашиха, мкр. 30, корп. 20;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;20;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;И-155;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;18270;99999;3085,2;9064,8;6120;99999;99999;99999;;99999;99999;99999;99999;42,9;40;45,7;101010;101010;63;62;63,9;101010;101010;85;85;85;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;Станция «Удельная»;Кузьминки;;;;;;;;
16973;1459;4 кв. 2012;1552;мкр. 30;г. Балашиха, мкр. 30, корп. 21;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;21;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;П-111М;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;16532,6;99999;3098,9;8266,3;5167,4;99999;99999;99999;;99999;99999;99999;99999;43;43;43;101010;101010;57,4;56;58,9;101010;101010;71,8;71,8;71,8;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;0;0;;;;;;;;
16974;1460;4 кв. 2012;1553;мкр. 30;г. Балашиха, мкр. 30, корп. 22;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;22;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;П-44Т;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;16812;99999;2851,2;8294,4;5666,4;99999;99999;99999;;99999;99999;99999;99999;39,6;39,2;40;101010;101010;57,6;51,7;63,4;101010;101010;78,7;78,1;79,2;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;0;0;;;;;;;;
16975;1461;4 кв. 2012;1554;мкр. 30;г. Балашиха, мкр. 30, корп. 23;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;23;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;И-155;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;18270;99999;3085,2;9064,8;6120;99999;99999;99999;;99999;99999;99999;99999;42,9;40;45,7;101010;101010;63;62;63,9;101010;101010;85;85;85;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;0;0;;;;;;;;
16976;1462;4 кв. 2012;1555;мкр. 30;г. Балашиха, мкр. 30, корп. 24;5;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 30;улица;Звездная;101010;101010;24;101010;101010;37.946111;55.824722;101010;4;комплексное освоение в целях жилищного строительства;101010;412917;101010;Панельные (сборно-железобетонные);панель;Типовая;П-111М;14;24;Многоэтажный ;ЭКОНОМ-КЛАСС;Да;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;16532,6;99999;3098,9;8266,3;5167,4;99999;99999;99999;;99999;99999;99999;99999;43;43;43;101010;101010;57,4;56;58,9;101010;101010;71,8;71,8;71,8;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;288;99999;72;144;72;99999;99999;99999;;1 этаж;101010;ГК МОРТОН;101010;101010;ГК МОРТОН;ГК МОРТОН;;101010;101010;101010;101010;5;Завершено;99999;30.09.2011;;3 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.morton.ru/object.php?sobj=30-mkrn;15.10.2012;;не для продажи (социальный);;;;;;;;;;;;;0;0;;;;;;;;
16977;1463;4 кв. 2012;1556;Золотые ворота;г. Королев, мкр. Золотые Ворота,  ул. Гагарина, д. 12/14, корп. 7;10;Ярославское;Московская область;46;50;Московская область;Город Королев;Королев;Королев;"мкр. ""Золотые Ворота""";улица;Гагарина;12/14;101010;7;101010;101010;37.804836;55.917127;101010;3;развитие застроенных территорий;101010;101010;0,5;Монолитные;Кирпич;Индивидуальная;99999;22;22;Многоэтажный ;СРЕДНИЙ;Нет;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;ПОДЗЕМНЫЙ;101010;9;1700;нет;КОНСЬЕРЖ;23600;99999;9966;6570;8648;99999;99999;99999;;99999;99999;99999;99999;45,3;40,7;49,8;101010;101010;65,7;58,3;73;101010;101010;108,1;97,3;118,8;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;400;99999;220;100;80;99999;99999;99999;;1 этаж;101010;ООО «РУСИНВЕСТ»;101010;101010;ООО «ДСТ Строй»;ООО «РУСИНВЕСТ»;;30.10.2009;№ RU50302000-598;101010;2010, Декабрь;4;Ведется;31.12.2013;99999;;4 кв. 2013;;101010;101010;1;ИНОЕ;101010;101010;75 000р.;87 981р.;100 000р.;82 494р.;81 607р.;84 766р.;100 000р.;100 000р.;100 000р.;100 000р.;45;23;6;10;3;2;1;6;;;;;3781;332617513;1242;102445683;352;28725770;1131;95839060;1056;105607000;0;Таблица 2;http://www.zvk.su/k7/sale7/;18.12.2012;;в продаже;30.11.2011;;;;;;;;;;;;0;0;82 494р.;;23;;1242;102445683;;
16978;1464;4 кв. 2012;1557;Золотые ворота;г. Королев, мкр. Золотые Ворота,  ул. Ленина, д. 27, корп. 13;10;Ярославское;Московская область;46;50;Московская область;Город Королев;Королев;Королев;"мкр. ""Золотые Ворота""";улица;Ленина;27;101010;13;101010;101010;37.804836;55.917127;101010;3;развитие застроенных территорий;101010;101010;0,7;Монолитные;Кирпич;Индивидуальная;99999;25;25;Многоэтажный ;СРЕДНИЙ;Нет;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;ПОДЗЕМНЫЙ;101010;9;1300;нет;КОНСЬЕРЖ;27190;99999;8251,2;10738,1;10713,6;99999;99999;99999;;99999;99999;99999;99999;43,2;40,3;46,1;101010;101010;64,3;58,5;70;101010;101010;111,6;84,4;138,7;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;454;99999;191;167;96;99999;99999;99999;;1 этаж;101010;ООО «РУСИНВЕСТ»;101010;101010;ООО «ДСТ Строй»;ООО «РУСИНВЕСТ»;;12.11.2010;№ RU50302000-358;101010;2010, Декабрь;4;Ведется;31.03.2013;99999;;1 кв. 2013;;101010;101010;1;ИНОЕ;101010;101010;77 000р.;79 759р.;85 000р.;79 993р.;79 832р.;77 000р.;;;;;30;15;14;1;;;;;;;;;1824;145474725;812;64959850;919;73364655;93;7150220;;;0;Таблица 2;http://www.zvk.su/k13/sale13/;18.12.2012;;в продаже;30.11.2011;;;;;;;;;;;;0;0;79 993р.;;15;;812;64959850;;
16979;1465;4 кв. 2012;1558;Саввинские Пруды;г. Железнодорожный, мкр. Саввино, ул. Ленина, д. 5, корп. А;10;Носовихинское;Московская область;46;50;Московская область;Город Железнодорожный;Железнодорожный;Железнодорожный;101010;улица;Ленина;5;а;101010;101010;101010;38.034167;55.728056;101010;1;комплексное освоение в целях жилищного строительства;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;17;17;Многоэтажный ;СРЕДНИЙ;Нет;101010;под ключ;ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;2;239;нет;КОНСЬЕРЖ;6454;99999;3160;3961,6;99999;99999;99999;99999;;99999;99999;99999;99999;39,5;36,3;42,6;101010;101010;61,9;60,6;63,1;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;144;99999;80;64;99999;99999;99999;99999;;1 этаж;101010;ООО «ВР ГРУПП»;101010;101010;ООО «КонтестСтрой»;ООО «ВР ГРУПП»;ОАО «Электростальгражданпроект»;09.02.2011;№ RU50328000-6;101010;2011, Март;3;Ведется;31.12.2013;99999;;4 кв. 2013;перенесли на год;101010;101010;1;ИНОЕ;101010;101010;55 159р.;58 625р.;66 268р.;66 268р.;56 907р.;;;;;;40;10;30;;;;;;;;;;2278;133540000;418;27700000;1860;105840000;;;;;;;http://www.vr-g.ru/index.php?option=com_content&view=article&id=121&Itemid=117;24.12.2012;;в продаже;30.11.2011;;;;;;;;;;;;0;0;66 268р.;;10;;418;27700000;;
